Gene ID,Homologs,Symbol,NCBI Gene ID,HGNC,Description,Category,Score,Evidence,Notes
ENSG00000213585,ENSG00000213585 ENSDARG00000045132 ENSMUSG00000020402 ENSRNOG00000006375 ,VDAC1,7416,HGNC:12669,voltage-dependent anion channel 1,Known mitochondrial,0.999998127,PMID12592411_heart_0: 1 | PMID14651853_Sum: 4 | PMID15253431_Sum: 2 | PMID16415296_unknown_0: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID11840540_liver_0: 1 | PMID12210211_Sum: 1 | PMID12601808_placenta_0: 1 | PMID12652598_neuroblastoma_cell_line_IMR.32_0: 1 | PMID12865426_liver_0: 1 | PMID15501831_Sum: 2 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID15986334_immortalized_lymphoblastoid_cell_line_0: 1 | PMID16120276_neuroblastoma_cell_line_SH.SY5Y_0: 1 | PMID16615898_Sum: 6 | PMID16615899_liver_0: 1 | PMID16674101_Sum: 4 | PMID21189371_mammary_gland_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 3 | MS_Brain_Sum: 8 | MS_Skeletal_Muscle_Sum: 3 | MS_Liver_Sum: 8 | MS_Kidney_Sum: 4 | MS_Heart_Sum: 9 | MTS_Mean: 0.0958125 | hela_subcell_location_Mitochondrion: 1 | HPA_Cytoplasm: 1 | compartments_knowledge_difference: 0.2 | Comm_Mito_Ratio: 1 | ,OMIM:604492
ENSG00000213619,ENSG00000213619 ENSDARG00000015385 ENSMUSG00000005510 ENSRNOG00000009155 ,NDUFS3,4722,HGNC:7710,"NADH dehydrogenase (ubiquinone) Fe-S protein 3, 30kDa (NADH-coenzyme Q reductase)",Known mitochondrial,0.999999924,PMID12592411_heart_0: 1 | PMID14651853_Sum: 4 | PMID15253431_Sum: 2 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID12210211_Sum: 1 | PMID12601808_placenta_0: 1 | PMID12652598_neuroblastoma_cell_line_IMR.32_0: 1 | PMID12865426_liver_0: 1 | PMID15501831_Sum: 1 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID15986334_immortalized_lymphoblastoid_cell_line_0: 1 | PMID16120276_neuroblastoma_cell_line_SH.SY5Y_0: 1 | PMID16615898_Sum: 4 | PMID16615899_liver_0: 1 | PMID16674101_Sum: 4 | PMID21189371_mammary_gland_0: 1 | PMID21672642_liver_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | MS_Placenta_Sum: 2 | MS_Brain_Sum: 8 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 8 | MS_Kidney_Sum: 4 | MS_Heart_Sum: 9 | MTS_Mean: 0.9712875 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | HPA_NonMitochondria: 1 | MammalMitoEvidenceGFP: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 1.2 | Comm_Mito_Ratio: 1 | ,Characterised; Metabolic model; 
ENSG00000213699,ENSG00000213699 ENSDARG00000016745 ENSMUSG00000029175 ENSRNOG00000009459 ,SLC35F6,54978,HGNC:26055,"solute carrier family 35, member F6",Known mitochondrial,0.535285297,PMID24708184_Sum: 2 | PMID26450961_Sum: 3 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 2 | MTS_Mean: 0.04768125 | hela_subcell_location_NotMitochondrion: 1 | HPA_NonMitochondria: 1 | HPA_Cytoplasm: 1 | compartments_knowledge_difference: -0.2 | Comm_Mito_Ratio: 0.4 | ,Literature; PMID: 19154410
ENSG00000213965,ENSG00000213965 ENSDARG00000077537 ENSMUSG00000034875 ENSRNOG00000059386 ,NUDT19,390916,HGNC:32036,nudix (nucleoside diphosphate linked moiety X)-type motif 19,Known mitochondrial,0.999985111,PMID14651853_Sum: 1 | PMID16415296_unknown_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID24708184_Sum: 1 | PMID16615898_Sum: 2 | PMID18232058_liver_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 2 | MS_Kidney_Sum: 2 | MTS_Mean: 0.77516875 | hela_subcell_location_Mitochondrion: 1 | compartments_knowledge_difference: 0.8 | Comm_Mito_Ratio: 0.25 | ,APEX; PMID:23371551
ENSG00000213995,ENSG00000213995 ENSDARG00000077119 ENSMUSG00000031505 ENSRNOG00000015021 SPCC61.03 YKL151C ,CARKD,55739,HGNC:25576,carbohydrate kinase domain containing,Known mitochondrial,0.999999971,PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID16615898_Sum: 5 | MS_Placenta_Sum: 2 | MS_Brain_Sum: 6 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 3 | MS_Kidney_Sum: 2 | MS_Heart_Sum: 2 | MTS_Mean: 0.25034375 | hela_subcell_location_Mitochondrion: 1 | HPA_NonMitochondria: 1 | HPA_Cytoplasm: 1 | MammalMitoEvidenceGFP: 1 | compartments_knowledge_difference: 0.6 | Comm_Mito_Ratio: 0.333 | ,OMIM:615910
ENSG00000214026,ENSG00000214026 ENSDARG00000045696 ENSMUSG00000037772 ENSRNOG00000020354 ,MRPL23,6150,HGNC:10322,mitochondrial ribosomal protein L23,Known mitochondrial,1,PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 6 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 1 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 2 | MTS_Mean: 0.7666875 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | HPA_NonMitochondria: 1 | compartments_knowledge_difference: 2 | Comm_Mito_Ratio: 0.938 | ,Characterised; APEX; PMID:23371551
ENSG00000214113,ENSG00000214113 ENSDARG00000078352 ENSMUSG00000046573 ENSRNOG00000047970 YER048W-A ,LYRM4,57128,HGNC:21365,LYR motif containing 4,Known mitochondrial,0.999999976,PMID17705834_embryonic_stem_cell_line_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 5 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 1 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.696 | hela_subcell_location_Mitochondrion: 1 | HPA_NonMitochondria: 1 | YeastMitoEvidenceGFP: 1 | compartments_knowledge_difference: 0.2 | Comm_Mito_Ratio: 1 | ,OMIM:613311
ENSG00000214114,ENSG00000214114 ENSDARG00000091001 ENSMUSG00000028647 ENSRNOG00000017166 ,MYCBP,26292,HGNC:7554,MYC binding protein,Known mitochondrial,0.371340904,PMID26450961_Sum: 2 | MTS_Mean: 0.28511875 | hela_subcell_location_NotMitochondrion: 1 | compartments_knowledge_difference: -0.8 | Comm_Mito_Ratio: 0.429 | ,OMIM:606535
ENSG00000214253,ENSG00000214253 ENSDARG00000095579 ENSMUSG00000019054 ENSRNOG00000001420 SPBC11G11.01 YIL065C ,FIS1,51024,HGNC:21689,"fission, mitochondrial 1",Known mitochondrial,0.999997457,PMID12592411_heart_0: 1 | PMID14651853_Sum: 1 | PMID16415296_unknown_0: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID16615899_liver_0: 1 | PMID19834913_skeletal_muscle_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Brain_Sum: 3 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 2 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 2 | MTS_Mean: 0.0437875 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | compartments_knowledge_difference: 0.2 | Comm_Mito_Ratio: 1 | ,Characterised
ENSG00000214456,ENSG00000214456 ENSMUSG00000011305 ENSRNOG00000047860 ,PLIN5,440503,HGNC:33196,perilipin 5,Known mitochondrial,0.673808588,MTS_Mean: 0.02814375 | HPA_NonMitochondria: 1 | HPA_Cytoplasm: 1 | compartments_knowledge_difference: 0.8 | Comm_Mito_Ratio: 0.2 | ,Literature; PMID: 22127648
ENSG00000214736,ENSG00000214736 ENSDARG00000097797 ENSMUSG00000033475 ENSRNOG00000046316 ,TOMM6,100188893,HGNC:34528,translocase of outer mitochondrial membrane 6 homolog (yeast),Known mitochondrial,0.999999466,PMID17705834_embryonic_stem_cell_line_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 12 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 5 | MS_Liver_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.05344375 | HPA_Mitochondria: 1 | compartments_knowledge_difference: 1.4 | Comm_Mito_Ratio: 1 | ,Characterised
ENSG00000214756,ENSG00000214756 ENSDARG00000054856 ,METTL12,751071,HGNC:33113,methyltransferase like 12,Known mitochondrial,0.773985787,MTS_Mean: 0.357375 | HPA_NonMitochondria: 1 | HPA_Cytoplasm: 1 | compartments_knowledge_difference: 0.6 | ,Characterised
ENSG00000215009,ENSG00000215009 ENSMUSG00000047026 ENSRNOG00000014726 ,ACSM4,341392,HGNC:32016,acyl-CoA synthetase medium-chain family member 4,Known mitochondrial,0.999999084,MTS_Mean: 0.5852375 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 2.6 | Comm_Mito_Ratio: 0.75 | ,Characterised
ENSG00000215021,ENSG00000215021 ENSDARG00000045297 ENSMUSG00000004264 ENSRNOG00000012999 SPCC1322.16 YGR231C ,PHB2,11331,HGNC:30306,prohibitin 2,Known mitochondrial,0.999999667,PMID12592411_heart_0: 1 | PMID14651853_Sum: 4 | PMID15253431_Sum: 2 | PMID16415296_unknown_0: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID12210211_Sum: 2 | PMID12865426_liver_0: 1 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID15986334_immortalized_lymphoblastoid_cell_line_0: 1 | PMID16120276_neuroblastoma_cell_line_SH.SY5Y_0: 1 | PMID16615898_Sum: 5 | PMID16615899_liver_0: 1 | PMID16674101_Sum: 3 | PMID21189371_mammary_gland_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 8 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 7 | MS_Kidney_Sum: 4 | MS_Heart_Sum: 10 | MTS_Mean: 0.425625 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | YeastMitoEvidenceGFP: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 0.2 | Comm_Mito_Ratio: 1 | ,OMIM:610704
ENSG00000215251,ENSG00000215251 ENSDARG00000101846 ENSMUSG00000079043 ,FASTKD5,60493,HGNC:25790,FAST kinase domains 5,Known mitochondrial,0.994096774,PMID17705834_embryonic_stem_cell_line_0: 1 | PMID24708184_Sum: 3 | MS_Brain_Sum: 1 | MTS_Mean: 0.434825 | hela_subcell_location_Mitochondrion: 1 | HPA_NonMitochondria: 1 | Cluh_Enrichment: 1 | ,Literature; PMID:25683715
ENSG00000215475,ENSG00000215475 ENSMUSG00000091722 ENSRNOG00000043061 ,SIAH3,283514,HGNC:30553,siah E3 ubiquitin protein ligase family member 3,Known mitochondrial,0.843646315,MTS_Mean: 0.24981875 | compartments_knowledge_difference: 0.8 | Comm_Mito_Ratio: 0.133 | ,OMIM:615609
ENSG00000217930,ENSG00000217930 ENSDARG00000102822 ENSMUSG00000014301 ENSRNOG00000004608 SPBC713.10 YJL104W ,PAM16,0,HGNC:29679,presequence translocase-associated motor 16 homolog (S. cerevisiae),Known mitochondrial,0.999999994,PMID17519225_T_leukemia_cell_line_0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID12865426_liver_0: 1 | PMID16615898_Sum: 3 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 6 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 3 | MS_Kidney_Sum: 2 | MS_Heart_Sum: 2 | MTS_Mean: 0.32746875 | HPA_Mitochondria: 1 | HPA_NonMitochondria: 1 | YeastMitoEvidenceGFP: 1 | compartments_knowledge_difference: 1 | Comm_Mito_Ratio: 1 | ,Characterised; APEX; PMID:23371551
ENSG00000218739,ENSG00000218739 ENSMUSG00000062691 ENSRNOG00000040303 ,CEBPZOS,100505876,HGNC:49288,CEBPZ opposite strand,Known mitochondrial,0.999994764,PMID26450961_Sum: 10 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 2 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.1162125 | hela_subcell_location_Mitochondrion: 1 | HPA_NonMitochondria: 1 | MammalMitoEvidenceGFP: 1 | compartments_knowledge_difference: 1.2 | ,APEX; PMID:25002142
ENSG00000221829,ENSG00000221829 ENSDARG00000024967 ENSMUSG00000028453 ENSRNOG00000057945 ,FANCG,2189,HGNC:3588,"Fanconi anemia, complementation group G",Known mitochondrial,0.702423566,MTS_Mean: 0.17723125 | HPA_NonMitochondria: 1 | HPA_Cytoplasm: 1 | Comm_Mito_Ratio: 0.636 | ,Literature; PMID:17060495
ENSG00000222011,ENSG00000222011 ENSDARG00000019142 ENSMUSG00000047221 ENSRNOG00000048371 ,FAM185A,222234,HGNC:22412,"family with sequence similarity 185, member A",Known mitochondrial,0.940956548,PMID23956156_INS.1Beta_cell_line__0: 1 | MTS_Mean: 0.87495 | HPA_Cytoplasm: 1 | ,APEX; PMID:23371551
ENSG00000223572,ENSG00000223572 ENSDARG00000016598 ENSMUSG00000000308 ,CKMT1A,0,HGNC:31736,"creatine kinase, mitochondrial 1A",Known mitochondrial,0.99999948,PMID14651853_Sum: 4 | PMID24708184_Sum: 2 | PMID26450961_Sum: 12 | PMID12601808_placenta_0: 1 | PMID12652598_neuroblastoma_cell_line_IMR.32_0: 1 | PMID16615898_Sum: 3 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | MS_Placenta_Sum: 2 | MS_Brain_Sum: 6 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 1 | MS_Kidney_Sum: 3 | MS_Heart_Sum: 3 | MTS_Mean: 0.637475 | hela_subcell_location_NotMitochondrion: 1 | compartments_knowledge_difference: 0.2 | Cluh_Enrichment: 1 | Comm_Mito_Ratio: 0.667 | ,Characterised; APEX; PMID:25002142
ENSG00000227471,ENSG00000227471 ENSRNOG00000009875 ,AKR1B15,441282,HGNC:37281,"aldo-keto reductase family 1, member B15",Known mitochondrial,0.808874029,PMID16415296_unknown_0: 1 | PMID19700791_liver_0: 1 | MS_Liver_Sum: 1 | MTS_Mean: 0.118475 | HPA_NonMitochondria: 1 | HPA_Cytoplasm: 1 | compartments_knowledge_difference: 0.4 | ,OMIM:616336
ENSG00000228253,ENSG00000228253 ENSDARG00000063910 ENSMUSG00000064356 ENSRNOG00000033299 ,MT-ATP8,4509,HGNC:7415,mitochondrially encoded ATP synthase 8,Known mitochondrial,1,PMID12592411_heart_0: 1 | PMID14651853_Sum: 3 | PMID15253431_Sum: 1 | PMID16415296_unknown_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID17000643_Sum: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 7 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 4 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 5 | MTS_Mean: 0.04295 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | HPA_NonMitochondria: 1 | compartments_knowledge_difference: 3 | Comm_Mito_Ratio: 1 | ,Characterised; Metabolic model; 
ENSG00000229833,ENSG00000229833 ENSDARG00000098017 ENSMUSG00000087687 ENSRNOG00000050169 ,PET100,100131801,HGNC:40038,PET100 homolog,Known mitochondrial,0.918852917,PMID26450961_Sum: 8 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 1 | MS_Liver_Sum: 1 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.03215625 | compartments_knowledge_difference: 1.2 | ,Characterised
ENSG00000232838,ENSG00000232838 ENSMUSG00000098387 ,PET117,100303755,HGNC:40045,PET117 homolog,Known mitochondrial,0.898440793,PMID26450961_Sum: 7 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 2 | MS_Liver_Sum: 1 | MTS_Mean: 0.05054375 | compartments_knowledge_difference: 1 | ,Characterised
ENSG00000233276,ENSG00000233276 ENSMUSG00000063856 ENSRNOG00000048812 ,GPX1,2876,HGNC:4553,glutathione peroxidase 1,Known mitochondrial,0.992361663,PMID12592411_heart_0: 1 | PMID14651853_Sum: 2 | PMID16415296_unknown_0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 1 | PMID26450961_Sum: 12 | PMID11840540_liver_0: 1 | PMID16615898_Sum: 3 | PMID17000643_Sum: 1 | PMID18232058_liver_0: 1 | PMID21189371_mammary_gland_0: 1 | PMID21672642_liver_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 5 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 8 | MS_Kidney_Sum: 3 | MS_Heart_Sum: 2 | MTS_Mean: 0.23446875 | HPA_Cytoplasm: 1 | compartments_knowledge_difference: -1.0 | Comm_Mito_Ratio: 0.579 | ,Metabolic model; Literature; PMID:26990426; PMID:10833429
ENSG00000237289,ENSG00000237289 ENSRNOG00000014573 ,CKMT1B,0,HGNC:1995,"creatine kinase, mitochondrial 1B",Known mitochondrial,0.999999677,PMID16415296_unknown_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID12601808_placenta_0: 1 | PMID12652598_neuroblastoma_cell_line_IMR.32_0: 1 | PMID16674101_Sum: 2 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 2 | MS_Liver_Sum: 1 | MTS_Mean: 0.45454375 | compartments_knowledge_difference: 1 | Cluh_Enrichment: 1 | Comm_Mito_Ratio: 0.789 | ,Characterised
ENSG00000239789,ENSG00000239789 ENSDARG00000054164 ENSMUSG00000034211 ENSRNOG00000000926 ,MRPS17,51373,HGNC:14047,mitochondrial ribosomal protein S17,Known mitochondrial,0.999999956,PMID14651853_Sum: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 5 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 2 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 2 | MTS_Mean: 0.72818125 | hela_subcell_location_Mitochondrion: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 1.2 | ,Characterised
ENSG00000240230,ENSG00000240230 ENSDARG00000063882 ENSMUSG00000045438 ENSRNOG00000050052 SPCC1672.04c YLL018C-A ,COX19,90639,HGNC:28074,COX19 cytochrome c oxidase assembly factor,Known mitochondrial,0.935311546,PMID26450961_Sum: 2 | MS_Placenta_Sum: 1 | MS_Liver_Sum: 1 | MTS_Mean: 0.1083 | hela_subcell_location_Mitochondrion: 1 | HPA_Cytoplasm: 1 | YeastMitoEvidenceGFP: 1 | compartments_knowledge_difference: -1.2 | Comm_Mito_Ratio: 1 | ,OMIM:610429
ENSG00000240303,ENSG00000240303 ENSDARG00000045411 ENSMUSG00000090150 ENSRNOG00000010940 ,ACAD11,84129,HGNC:30211,"acyl-CoA dehydrogenase family, member 11",Known mitochondrial,0.662034766,PMID18348319_heart_0: 1 | PMID19700791_liver_0: 1 | PMID16615898_Sum: 2 | MS_Liver_Sum: 2 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.10735625 | hela_subcell_location_NotMitochondrion: 1 | compartments_knowledge_difference: -0.2 | ,OMIM:614288
ENSG00000241468,ENSG00000241468 ENSDARG00000087461 ENSMUSG00000038690 ENSRNOG00000027049 ,ATP5J2,9551,HGNC:848,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit F2",Known mitochondrial,0.99999997,PMID12592411_heart_0: 1 | PMID14651853_Sum: 4 | PMID15253431_Sum: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID12210211_Sum: 2 | PMID12865426_liver_0: 1 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID16615898_Sum: 1 | PMID16615899_liver_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 6 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 5 | MS_Kidney_Sum: 2 | MS_Heart_Sum: 8 | MTS_Mean: 0.056925 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | HPA_NonMitochondria: 1 | compartments_knowledge_difference: 0.8 | Comm_Mito_Ratio: 0.923 | ,Characterised; Metabolic model; 
ENSG00000241837,ENSG00000241837 ENSDARG00000001788 ENSMUSG00000022956 ENSRNOG00000001991 ,ATP5O,539,HGNC:850,"ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit",Known mitochondrial,0.999999991,PMID12592411_heart_0: 1 | PMID14651853_Sum: 4 | PMID15253431_Sum: 2 | PMID16415296_unknown_0: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID12210211_Sum: 1 | PMID12601808_placenta_0: 1 | PMID15501831_Sum: 1 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID15986334_immortalized_lymphoblastoid_cell_line_0: 1 | PMID16615898_Sum: 6 | PMID16615899_liver_0: 1 | PMID16674101_Sum: 4 | PMID17000643_Sum: 2 | PMID21189371_mammary_gland_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 3 | MS_Brain_Sum: 9 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 8 | MS_Kidney_Sum: 4 | MS_Heart_Sum: 9 | MTS_Mean: 0.95568125 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | YeastMitoEvidenceGFP: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 1.2 | Comm_Mito_Ratio: 0.909 | ,Characterised; Metabolic model; 
ENSG00000241878,ENSG00000241878 ENSDARG00000052462 ENSMUSG00000023452 ENSRNOG00000018319 SPBC16E9.18 YNL169C ,PISD,23761,HGNC:8999,phosphatidylserine decarboxylase,Known mitochondrial,0.999999966,PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 12 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 5 | MS_Liver_Sum: 2 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.623375 | hela_subcell_location_Mitochondrion: 1 | HPA_NonMitochondria: 1 | HPA_Cytoplasm: 1 | YeastMitoEvidenceGFP: 1 | compartments_knowledge_difference: -0.4 | Comm_Mito_Ratio: 0.636 | ,OMIM:612770
ENSG00000241935,ENSG00000241935 ENSDARG00000018944 ENSMUSG00000025176 ENSRNOG00000029501 ,HOGA1,112817,HGNC:25155,4-hydroxy-2-oxoglutarate aldolase 1,Known mitochondrial,0.999999705,PMID14651853_Sum: 2 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 1 | PMID26450961_Sum: 6 | PMID16615898_Sum: 2 | PMID16615899_liver_0: 1 | MS_Placenta_Sum: 1 | MS_Liver_Sum: 5 | MS_Kidney_Sum: 3 | MTS_Mean: 0.7691 | MammalMitoEvidenceGFP: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: -0.2 | Comm_Mito_Ratio: 0.886 | ,Characterised
ENSG00000242110,ENSG00000242110 ENSDARG00000057435 ENSMUSG00000022244 ENSRNOG00000018662 ,AMACR,23600,HGNC:451,alpha-methylacyl-CoA racemase,Known mitochondrial,0.990139429,PMID14651853_Sum: 2 | PMID16415296_unknown_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 1 | PMID26450961_Sum: 5 | PMID16615898_Sum: 2 | PMID16615899_liver_0: 1 | MS_Liver_Sum: 5 | MS_Kidney_Sum: 3 | MS_Heart_Sum: 1 | MTS_Mean: 0.05055625 | hela_subcell_location_NotMitochondrion: 1 | HPA_NonMitochondria: 1 | compartments_knowledge_difference: 0.2 | Comm_Mito_Ratio: 0.562 | ,OMIM:604489
