"Gene.ID"	"Symbol"	"Homologs"	"Description"	"Category"	"Score"	"Evidence"	"Notes"	"adipose.tissue"	"adrenal.gland"	"appendix"	"bone.marrow"	"breast"	"cerebral.cortex"	"cervix..uterine"	"colon"	"duodenum"	"endometrium"	"epididymis"	"esophagus"	"fallopian.tube"	"gallbladder"	"heart.muscle"	"kidney"	"liver"	"lung"	"lymph.node"	"ovary"	"pancreas"	"parathyroid.gland"	"placenta"	"prostate"	"rectum"	"salivary.gland"	"seminal.vesicle"	"skeletal.muscle"	"skin"	"small.intestine"	"smooth.muscle"	"spleen"	"stomach"	"testis"	"thyroid.gland"	"tonsil"	"urinary.bladder"	"OMIM_ID"	"Dis_description"	"DomRec"	"WashU"	"DisCol"	"DomCol"	"GO_enzyme"	"pLI"
"ENSG00000166170"	"BAG5"	"ENSG00000166170 ENSDARG00000017316 ENSMUSG00000049792 ENSRNOG00000011527 "	"BCL2-associated athanogene 5"	"Known mitochondrial"	0.175137795	"PMID24708184_Sum: 1 | MTS_Mean: 0.164675 | hela_subcell_location_NotMitochondrion: 1 | HPA_NonMitochondria: 1 | compartments_knowledge_difference: -0.8 | Comm_Mito_Ratio: 0.19 | "	"Literature; PMID: 24475098"	27.2	14.7	20.8	16.9	22.3	27.1	21.7	15.3	12.6	26.3	14.6	23.6	25.2	20	8.7	16.8	6.1	23.3	20.9	15.1	2.5	23.6	20.3	21.9	16	6.8	19.1	4.3	21.9	13.4	21.8	25.1	14.1	240.6	38.6	17.7	17	NA	NA	NA	NA	"white"	"white"	NA	0.0432181879837962
"ENSG00000166199"	"ALKBH3"	"ENSG00000166199 ENSDARG00000097208 ENSMUSG00000040174 ENSRNOG00000021678 "	"alkB homolog 3, alpha-ketoglutarate-dependent dioxygenase"	"Predicted mitochondrial"	0.906381233	"MTS_Mean: 0.47136875 | HPA_Mitochondria: 1 | HPA_NonMitochondria: 1 | HPA_Cytoplasm: 1 | "	""	12.4	14.8	14.3	5.6	28.8	17.2	23.7	14.4	12.3	25.1	31.9	12.9	27.8	17.5	7.9	14.4	7.9	20.4	17.8	21.4	4	29.8	11.6	27.1	16.1	8.3	21.3	10.3	18	11.7	23.4	17.8	10.4	26.4	23.9	16.1	13.9	NA	NA	NA	NA	"white"	"white"	"catalytic activity"	2.55797163392014e-09
"ENSG00000166260"	"COX11"	"ENSG00000166260 ENSDARG00000061004 ENSMUSG00000020544 ENSRNOG00000052096 SPAC1420.04c YPL132W "	"COX11 cytochrome c oxidase copper chaperone"	"Known mitochondrial"	1	"PMID17705834_embryonic_stem_cell_line_0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID26450961_Sum: 6 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 2 | MS_Skeletal_Muscle_Sum: 2 | MS_Heart_Sum: 1 | MTS_Mean: 0.539825 | hela_subcell_location_Mitochondrion: 1 | YeastMitoEvidenceGFP: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 1.8 | Cluh_Enrichment: 1 | Comm_Mito_Ratio: 1 | "	"Characterised"	19.1	23.3	20.4	6	23.6	32.4	27.3	24.2	62.9	26.4	23.8	15.2	25.6	24.1	16.8	50	27.3	24.1	20.3	18.2	3.8	37.2	14.9	34.8	23.3	9.3	24.9	18.1	16.6	39.3	17.7	17.6	23.3	22.8	44.2	13.1	17	NA	NA	NA	NA	"white"	"white"	"catalytic activity"	0.402262800633254
"ENSG00000166321"	"NUDT13"	"ENSG00000166321 ENSDARG00000057417 ENSMUSG00000021809 ENSRNOG00000048195 "	"nudix (nucleoside diphosphate linked moiety X)-type motif 13"	"Predicted mitochondrial"	0.999998957	"PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID24708184_Sum: 1 | PMID26450961_Sum: 9 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 3 | MS_Skeletal_Muscle_Sum: 1 | MS_Heart_Sum: 2 | MTS_Mean: 0.63071875 | HPA_NonMitochondria: 1 | MammalMitoEvidenceGFP: 1 | compartments_knowledge_difference: 1 | "	""	1.8	3.4	2.7	1.5	3.4	2.2	2.4	2.3	3	2.3	6.2	1.2	1.9	2.8	1.5	3.3	2.9	2.5	2.8	1.7	0.3	5.9	2.4	2.5	2.9	0.5	1.8	1.2	3.6	2.2	2.4	2.6	2.3	5.1	3.4	2.2	1.9	NA	NA	NA	NA	"white"	"white"	"catalytic activity"	5.7285446566616e-07
"ENSG00000166340"	"TPP1"	"ENSG00000166340 ENSDARG00000042793 ENSMUSG00000030894 ENSRNOG00000019212 "	"tripeptidyl peptidase I"	"Predicted mitochondrial"	0.9466572	"PMID14651853_Sum: 1 | PMID15253431_Sum: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 1 | PMID26450961_Sum: 9 | PMID16615898_Sum: 6 | MS_Placenta_Sum: 2 | MS_Brain_Sum: 5 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 4 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 3 | MTS_Mean: 0.2379 | hela_subcell_location_NotMitochondrion: 1 | compartments_knowledge_difference: -1.2 | Comm_Mito_Ratio: 0.2 | "	""	95.9	127	132.9	81.6	40	118.6	79.1	59.2	70.5	99.7	67.2	41.1	59.2	122.6	37.3	90.6	55.9	135.2	111.9	53.5	8.1	118.6	146.2	67.6	79.4	15	86.9	8.4	56.2	73.6	145.9	210.1	41.5	46.8	75.8	69.5	87.4	"204500,609270"	"Ceroid lipofuscinosis, neuronal, 2; Spinocerebellar ataxia, autosomal recessive 7"	"R"	NA	"black"	"green"	"catalytic activity"	0.0257560632861161
"ENSG00000166347"	"CYB5A"	"ENSG00000166347 ENSDARG00000098589 ENSMUSG00000024646 ENSRNOG00000015205 "	"cytochrome b5 type A (microsomal)"	"Predicted mitochondrial"	0.94961198	"PMID12592411_heart_0: 1 | PMID14651853_Sum: 1 | PMID16415296_unknown_0: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID18348319_heart_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 1 | PMID26450961_Sum: 11 | PMID11840540_liver_0: 1 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID16615898_Sum: 4 | PMID16674101_Sum: 1 | PMID17000643_Sum: 1 | PMID21189371_mammary_gland_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 2 | MS_Brain_Sum: 2 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 6 | MS_Kidney_Sum: 3 | MS_Heart_Sum: 2 | MTS_Mean: 0.01423125 | HPA_NonMitochondria: 1 | HPA_Cytoplasm: 1 | compartments_knowledge_difference: -1.4 | Comm_Mito_Ratio: 0.267 | "	""	334.8	102.1	42.7	15	242.6	38.9	123.9	106.7	453.1	65.8	209.1	63.6	128.8	471	42.6	900.8	1254.1	528.8	48	188.9	96.6	175.4	116	150.3	114.6	23.5	171.4	14.2	96.1	430.9	67.2	80.2	179.1	108.7	48.4	32.9	194.7	"250790"	"Methemoglobinemia, type IV"	"R"	NA	"black"	"green"	"catalytic activity"	0.0337393159429441
"ENSG00000166348"	"USP54"	"ENSG00000166348 ENSDARG00000077948 ENSMUSG00000034235 ENSRNOG00000027012 "	"ubiquitin specific peptidase 54"	"Predicted mitochondrial"	0.978718164	"PMID26450961_Sum: 1 | MTS_Mean: 0.78718125 | HPA_Mitochondria: 1 | "	""	3.5	3.4	6.1	0.9	14.9	33.1	17.9	13	4.5	11.4	8.7	18.2	19.3	8.4	4.5	4.8	0.5	22.3	1.7	7.7	2.1	17.1	3.3	13.8	19.9	6.2	8	7	11.9	6	10	2.5	17.7	14.8	66.5	6	8.2	NA	NA	NA	NA	"white"	"white"	"catalytic activity"	3.94252208286798e-05
"ENSG00000166411"	"IDH3A"	"ENSG00000166411 ENSDARG00000030278 ENSMUSG00000032279 ENSRNOG00000010277 SPBC902.05c YOR136W "	"isocitrate dehydrogenase 3 (NAD+) alpha"	"Known mitochondrial"	0.999999912	"PMID12592411_heart_0: 1 | PMID14651853_Sum: 4 | PMID15253431_Sum: 2 | PMID16415296_unknown_0: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID12601808_placenta_0: 1 | PMID12652598_neuroblastoma_cell_line_IMR.32_0: 1 | PMID15501831_Sum: 2 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID15986334_immortalized_lymphoblastoid_cell_line_0: 1 | PMID16120276_neuroblastoma_cell_line_SH.SY5Y_0: 1 | PMID16615898_Sum: 6 | PMID16615899_liver_0: 1 | PMID21189371_mammary_gland_0: 1 | PMID21672642_liver_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | PMID9638947_placenta_0: 1 | MS_Placenta_Sum: 4 | MS_Brain_Sum: 8 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 6 | MS_Kidney_Sum: 3 | MS_Heart_Sum: 7 | MTS_Mean: 0.57733125 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | YeastMitoEvidenceGFP: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 1.0 | Comm_Mito_Ratio: 0.69 | "	"Characterised; Metabolic model; "	25.1	33.7	28.2	7	12.8	44.3	16.7	26.8	37.8	23.6	11	19	18.8	15.1	42.6	18.8	7.5	18.3	21.1	13.7	2.8	40.8	17.8	22	31.3	7.3	22.7	27.9	19.2	40.8	25.2	22.1	11.4	33	19.4	24.9	12	NA	NA	NA	NA	"white"	"white"	"catalytic activity"	0.230948359529529
"ENSG00000166532"	"RIMKLB"	"ENSG00000166532 ENSMUSG00000040649 ENSRNOG00000023814 "	"ribosomal modification protein rimK-like family member B"	"Predicted mitochondrial"	0.802910085	"MTS_Mean: 0.0886625 | HPA_NonMitochondria: 1 | Comm_Mito_Ratio: 0.897 | "	""	28.3	17	12.7	14.7	16.2	42.5	23.1	7.5	6.4	74.3	22	14.1	50.5	24.7	8.4	11.4	1.8	25.8	12	33.6	1.9	69.8	39.1	20.5	8.6	5	21.9	2.9	7.2	11.4	46.5	21.5	6.9	70.1	32.2	7.6	10.1	NA	NA	NA	NA	"white"	"white"	"catalytic activity"	0.911252633654497
"ENSG00000166548"	"TK2"	"ENSG00000166548 ENSDARG00000046127 ENSMUSG00000035824 ENSRNOG00000012853 "	"thymidine kinase 2, mitochondrial"	"Known mitochondrial"	0.999996035	"PMID26450961_Sum: 4 | PMID12865426_liver_0: 1 | MS_Brain_Sum: 3 | MS_Liver_Sum: 1 | MTS_Mean: 0.935225 | compartments_knowledge_difference: 2 | Comm_Mito_Ratio: 0.333 | "	"Characterised"	46.3	33.3	14.6	4.9	22.6	32.6	31.8	12.3	11.1	25.9	38.1	13.5	30.9	33	12.5	24.9	15.6	28.7	12.8	31.8	4.2	88.2	21	25.5	14.1	9.4	26.8	3.2	12.6	13.7	27.7	29.7	11.2	63.3	44.5	8.4	21.9	"609560"	"Mitochondrial DNA depletion syndrome 2 (myopathic type)"	"R"	"MitoDis"	"black"	"green"	"catalytic activity"	0.00326975294791418
"ENSG00000166598"	"HSP90B1"	"ENSG00000166598 ENSDARG00000003570 ENSMUSG00000020048 ENSRNOG00000026963 YPL240C "	"heat shock protein 90kDa beta (Grp94), member 1"	"Predicted mitochondrial"	0.989599349	"PMID12592411_heart_0: 1 | PMID15253431_Sum: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID12652598_neuroblastoma_cell_line_IMR.32_0: 1 | PMID15501831_Sum: 2 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID15986334_immortalized_lymphoblastoid_cell_line_0: 1 | PMID16120276_neuroblastoma_cell_line_SH.SY5Y_0: 1 | PMID16520066_articular_chondrocytes_0: 1 | PMID16615898_Sum: 6 | PMID18232058_liver_0: 1 | PMID21189371_mammary_gland_0: 1 | PMID21672642_liver_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 4 | MS_Liver_Sum: 4 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 4 | MTS_Mean: 0.029975 | hela_subcell_location_NotMitochondrion: 1 | HPA_NonMitochondria: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: -3 | Comm_Mito_Ratio: 0.412 | "	""	403.2	467.4	620.7	284.7	400	232.7	543.2	341.4	284.7	513.4	1221.2	157	482.9	351.8	155	331.9	376.5	364.5	297	369.8	50.3	599.5	739	573.1	433.4	112.5	524.8	25.2	131.9	318.2	545.9	409.4	280.3	331.4	2376.1	310.6	388.9	NA	NA	NA	NA	"white"	"white"	NA	0.987843128807057
"ENSG00000166743"	"ACSM1"	"ENSG00000166743 ENSMUSG00000033533 ENSRNOG00000042084 "	"acyl-CoA synthetase medium-chain family member 1"	"Known mitochondrial"	0.99999494	"PMID14651853_Sum: 2 | PMID16415296_unknown_0: 1 | PMID19700791_liver_0: 1 | PMID26450961_Sum: 4 | PMID16615898_Sum: 2 | PMID16615899_liver_0: 1 | MS_Liver_Sum: 5 | MS_Kidney_Sum: 3 | MTS_Mean: 0.42993125 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 0.8 | Comm_Mito_Ratio: 0.889 | "	"Characterised"	0	0.1	0.1	2.3	293.3	0.1	2	1	0.5	1.1	0.6	0.2	1.2	0.6	0.1	0.4	4.9	0.7	0.3	4.6	0.3	2	0	5.2	0.7	0.8	0.8	0	0.5	0.8	1.2	0.7	0.8	3.9	0.9	0.2	0.8	NA	NA	NA	NA	"white"	"white"	"catalytic activity"	4.36748438392005e-09
"ENSG00000166794"	"PPIB"	"ENSG00000166794 ENSDARG00000092798 ENSMUSG00000032383 ENSRNOG00000016781 "	"peptidylprolyl isomerase B (cyclophilin B)"	"Predicted mitochondrial"	0.877409119	"PMID12592411_heart_0: 1 | PMID16415296_unknown_0: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID15507458_liver_0: 1 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID16615898_Sum: 4 | PMID17000643_Sum: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 3 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 4 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 2 | MTS_Mean: 0.0256375 | hela_subcell_location_NotMitochondrion: 1 | HPA_NonMitochondria: 1 | HPA_Cytoplasm: 1 | compartments_knowledge_difference: -2.8 | Comm_Mito_Ratio: 0.333 | "	""	332.8	329.6	498	275.8	348.1	189	715.8	310	300.5	503.2	823.1	217.5	490.5	453.3	100	210.7	264.9	349.4	295.8	368.4	101.1	274	569.7	473.6	354	179.5	531.1	14.2	168.6	300.7	528.7	323.9	279.8	168.4	852	250.6	414.4	"259440"	"Osteogenesis imperfecta, type IX"	"R"	NA	"black"	"green"	"catalytic activity"	0.0106515280164213
"ENSG00000166816"	"LDHD"	"ENSG00000166816 ENSDARG00000038845 ENSMUSG00000031958 ENSRNOG00000019036 "	"lactate dehydrogenase D"	"Known mitochondrial"	0.999999997	"PMID14651853_Sum: 3 | PMID15253431_Sum: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID26450961_Sum: 7 | PMID16615898_Sum: 2 | MS_Placenta_Sum: 1 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 4 | MS_Kidney_Sum: 3 | MS_Heart_Sum: 3 | MTS_Mean: 0.63939375 | HPA_Cytoplasm: 1 | YeastMitoEvidenceGFP: 1 | compartments_knowledge_difference: 1.8 | Cluh_Enrichment: 1 | Comm_Mito_Ratio: 0.55 | "	"Characterised; Metabolic model; "	26.9	8.3	2.8	0.4	5.9	10.7	8	19.2	9.1	2	1.4	3.6	4	4.7	25.5	33.9	32.7	5.6	0.9	13.5	2.4	18.7	1.1	8.5	10.7	9.6	4.6	23.8	1.7	3.7	1.8	0.6	16.1	1.9	9.5	0.6	1.3	NA	NA	NA	NA	"white"	"white"	"catalytic activity"	4.48718498001763e-06
"ENSG00000166833"	"NAV2"	"ENSG00000166833 ENSDARG00000073688 ENSMUSG00000052512 ENSRNOG00000014530 "	"neuron navigator 2"	"Predicted mitochondrial"	0.861932581	"PMID26450961_Sum: 12 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 3 | MS_Liver_Sum: 1 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.5068 | hela_subcell_location_NotMitochondrion: 1 | HPA_NonMitochondria: 1 | compartments_knowledge_difference: -0.4 | "	""	4.3	2.2	4.7	1.2	13.9	16.7	6.1	4.4	3.7	8.2	12.7	6.4	5.5	2.8	36.5	10.5	6.9	13.8	2.1	3.6	1.8	12.1	19.8	5.9	5	6.3	12.5	0.8	2.2	3.5	12.7	1.7	2.9	1.6	28.2	3.7	3.1	NA	NA	NA	NA	"white"	"white"	"catalytic activity"	0.997517125070282
"ENSG00000166855"	"CLPX"	"ENSG00000166855 ENSDARG00000086455 ENSMUSG00000015357 ENSRNOG00000030225 YBR227C "	"caseinolytic mitochondrial matrix peptidase chaperone subunit"	"Known mitochondrial"	0.999999993	"PMID16415296_unknown_0: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID12865426_liver_0: 1 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID16582907_liver_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 6 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 4 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 2 | MTS_Mean: 0.60570625 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | YeastMitoEvidenceGFP: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 0.4 | Comm_Mito_Ratio: 0.9 | "	"Characterised"	8.9	10.3	8.6	5.3	11.6	14.9	10.6	9.4	9.1	12.4	10.4	12.4	13	10	9.2	13	16.8	10	10.6	11.7	1.6	15.4	14.1	13	9.2	3.1	8.6	9.3	17.7	8.2	10.5	12	7.8	16.9	16.4	9.6	9.6	NA	NA	NA	NA	"white"	"white"	"catalytic activity"	0.766826744088607
"ENSG00000166902"	"MRPL16"	"ENSG00000166902 ENSDARG00000075325 ENSMUSG00000024683 ENSRNOG00000021005 "	"mitochondrial ribosomal protein L16"	"Known mitochondrial"	1	"PMID17519225_T_leukemia_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 13 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 6 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 1 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.67295 | hela_subcell_location_Mitochondrion: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 0.2 | Cluh_Enrichment: 1 | Comm_Mito_Ratio: 0.921 | "	"Characterised"	35.2	55.7	37.9	33.5	40	33.5	42.4	46.5	39.5	43.5	25.8	27.6	43.3	29.8	44.7	46.9	36	36.2	47.3	35.8	7.6	70.2	39	36.9	49.5	17.7	37	27.3	26.7	36.2	50	39.7	29.1	50.9	22.9	40.4	30.3	NA	NA	NA	NA	"white"	"white"	NA	0.00310865625311475
"ENSG00000167004"	"PDIA3"	"ENSG00000167004 ENSDARG00000102640 ENSMUSG00000027248 ENSRNOG00000015018 "	"protein disulfide isomerase family A, member 3"	"Predicted mitochondrial"	0.99397345	"PMID12592411_heart_0: 1 | PMID15253431_Sum: 1 | PMID16415296_unknown_0: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID11840540_liver_0: 1 | PMID12652598_neuroblastoma_cell_line_IMR.32_0: 1 | PMID15501831_Sum: 2 | PMID15507458_liver_0: 1 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID15986334_immortalized_lymphoblastoid_cell_line_0: 1 | PMID16120276_neuroblastoma_cell_line_SH.SY5Y_0: 1 | PMID16520066_articular_chondrocytes_0: 1 | PMID16615898_Sum: 6 | PMID18232058_liver_0: 1 | PMID21189371_mammary_gland_0: 1 | PMID21360670_skeletal_muscle_0: 1 | PMID21672642_liver_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | PMID9638947_placenta_0: 1 | MS_Placenta_Sum: 2 | MS_Brain_Sum: 4 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 6 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 4 | MTS_Mean: 0.0861 | hela_subcell_location_NotMitochondrion: 1 | HPA_NonMitochondria: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: -2 | Comm_Mito_Ratio: 0.5 | "	""	15.3	16.5	23.2	16.2	20.7	12.3	37.4	22.3	24.7	22.9	52.5	11.9	24.8	20.8	8.3	15.6	17.9	22.7	21.7	16	3.3	33.9	33.9	40.5	27.3	8.5	26.4	1.4	19.1	25.1	23.7	17.7	19.8	19.7	91.1	17.2	16.9	NA	NA	NA	NA	"white"	"white"	"catalytic activity"	0.959251419181895
"ENSG00000167065"	"DUSP18"	"ENSG00000167065 ENSMUSG00000047205 ENSRNOG00000024945 "	"dual specificity phosphatase 18"	"Known mitochondrial"	0.363798525	"MTS_Mean: 0.18084375 | HPA_NonMitochondria: 1 | compartments_knowledge_difference: -0.2 | "	"Literature; PMID:18385140"	4.1	2.9	7.2	2.4	4.3	6.8	4.3	6.1	5.5	5.6	6.5	5.1	19.8	7.3	1.4	2.8	0.6	9.6	6.3	3.4	0.7	5.6	3.6	3.7	8.4	0.9	4	0.5	6.5	5.8	6.2	7	5.5	22.3	6.5	4.5	4.1	NA	NA	NA	NA	"white"	"white"	"catalytic activity"	0.0618037276513494
"ENSG00000167085"	"PHB"	"ENSG00000167085 ENSDARG00000057414 ENSMUSG00000038845 ENSRNOG00000046799 SPAC1782.06c YGR132C "	"prohibitin"	"Known mitochondrial"	0.99999142	"PMID12592411_heart_0: 1 | PMID14651853_Sum: 4 | PMID15253431_Sum: 2 | PMID16415296_unknown_0: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID11840540_liver_0: 1 | PMID12652598_neuroblastoma_cell_line_IMR.32_0: 1 | PMID12865426_liver_0: 1 | PMID15501831_Sum: 2 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID15986334_immortalized_lymphoblastoid_cell_line_0: 1 | PMID16120276_neuroblastoma_cell_line_SH.SY5Y_0: 1 | PMID16520066_articular_chondrocytes_0: 1 | PMID16615898_Sum: 4 | PMID16615899_liver_0: 1 | PMID16674101_Sum: 4 | PMID17000643_Sum: 2 | PMID19834913_skeletal_muscle_0: 1 | PMID21189371_mammary_gland_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 2 | MS_Brain_Sum: 9 | MS_Skeletal_Muscle_Sum: 3 | MS_Liver_Sum: 10 | MS_Kidney_Sum: 3 | MS_Heart_Sum: 7 | MTS_Mean: 0.09270625 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | HPA_NonMitochondria: 1 | YeastMitoEvidenceGFP: 1 | Rickettsia_Homolog: 1 | Comm_Mito_Ratio: 0.962 | "	"OMIM:176705"	100.9	102.7	107.3	50.9	133.4	84.6	93.2	144.2	102.1	94	73.7	94.1	136.5	80.2	98.3	201.1	64.4	81.7	87.6	88.3	14.5	150.6	98.1	108.1	159.8	68.3	94.5	59.1	59.6	92.5	137.2	68.3	64.9	56.9	139.6	80.4	92.8	NA	NA	NA	NA	"white"	"white"	NA	0.821632149771825
"ENSG00000167107"	"ACSF2"	"ENSG00000167107 ENSDARG00000061201 ENSMUSG00000076435 ENSRNOG00000003330 SPCC1827.03c YBR222C "	"acyl-CoA synthetase family member 2"	"Known mitochondrial"	1	"PMID12592411_heart_0: 1 | PMID16415296_unknown_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 2 | PMID26450961_Sum: 13 | PMID16615898_Sum: 5 | PMID16615899_liver_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 2 | MS_Brain_Sum: 5 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 4 | MS_Kidney_Sum: 2 | MS_Heart_Sum: 3 | MTS_Mean: 0.7265125 | hela_subcell_location_Mitochondrion: 1 | HPA_NonMitochondria: 1 | HPA_Cytoplasm: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 1.6 | Cluh_Enrichment: 1 | "	"Characterised"	26.4	55.2	7.6	1.9	25.7	6.2	26.7	25.7	22	9.7	18	7.1	15.5	16.3	12.3	136.1	17.2	25.7	9.1	23.1	0.9	9.2	20.8	14	17.6	7.1	21.7	11.3	19.7	21.9	7.9	10.8	15.2	7.7	68.3	7.4	18.5	NA	NA	NA	NA	"white"	"white"	"catalytic activity"	0.0838516397148764
